timestamp,question,answer,status,category
2025-08-12 11:28:18,신규급여결정신청,"**신규급여결정신청 안내**

**신청 기간:**

• 신규 급여 결정 신청은 **신청 기간 내**에만 가능합니다. 신청 기간을 놓치지 않도록 주의해 주세요.

**신청 방법:**

• 신청서를 작성하고 파일을 첨부할 때는 **지정된 형식**(파일 용량, 확장자 등)을 준수해야 합니다.

• 자세한 사항은 **온라인 신청 절차 안내서**를 참고하시기 바랍니다.

**신청 심사:**

• 신규 신청 품목(고시 외)은 위원회 심의 결과에 따라 **급여 인정** 여부가 결정됩니다.

1️⃣ 품목과 제품 모두 **급여 인정**되는 경우: 동시 급여 등재

2️⃣ 품목이 **급여 불인정**되는 경우: 해당 제품도 **급여 불인정**

**주의사항:**

⚠️ 허위 자료 제출 시 심사 절차가 즉시 중단되며, **'부적합' 처리**됩니다.

⚠️ 복지용구 신규 급여 결정 신청이 **2회 제한**됩니다.

⚠️ 사문서 위조에 따른 소송이 제기될 수 있으니, 서류 제출 전 반드시 **원가 요소** 등을 올바르게 작성했는지 확인해 주세요.

**결과 통보:**

• 신청일로부터 **120일 이내**에 급여 결정 신청 결과가 통보됩니다.

**문의:**

📞 자세한 사항은 국민건강보험공단에 문의해 주세요.

이 안내가 도움이 되셨기를 바랍니다. 추가로 궁금한 점이 있으시면 언제든지 문의해 주세요.",success,기타
2025-08-12 14:33:45,복지용구 급여유효기간 갱신 실시 일정,"**복지용구 급여유효기간 갱신 실시 일정**

**신청 대상:**

• **2025년 10월 16일**에 급여유효기간이 만료 예정인 복지용구 **25개 제품**

• **2025년 12월 31일**에 급여유효기간이 만료 예정인 복지용구 **55개 제품**

**갱신 대상 제품 확인 방법:**

• 갱신 대상 제품의 상세 현황은 **별첨**을 참조해 주세요.

• 공급업체 업무 포털에서 **급여유효기간 확인 방법**을 참고하실 수 있습니다.

**주의사항:**

⚠️ 공급업체는 급여유효기간 갱신 만료일 이후에 추가 유통을 희망하는 경우, 해당 제품의 갱신 접수 기간을 반드시 확인하여 **접수 기간 내에 접수**해 주시기 바랍니다.

**문의:**

📞 자세한 사항은 국민건강보험공단에 문의해 주세요.",success,기타
2025-08-12 14:34:33,복지용구 급여유효기간 갱신 알려줘ㅗ,"**복지용구 급여유효기간 갱신 안내**

**복지용구 급여유효기간 갱신이란:**

복지용구 제품의 지속적인 관리와 사용을 위해 **2017년부터** 도입된 제도입니다. 이 제도를 통해 복지용구의 사용 가능 기간을 정하고, 그 기간이 만료되기 전에 갱신 신청을 통해 계속 사용할 수 있도록 합니다.

**갱신 신청 대상:**

• **2025년 12월 31일**에 급여유효기간이 만료 예정인 복지용구 **55개 제품**

• **2025년 10월 16일**에 급여유효기간이 만료 예정인 복지용구 **25개 제품**

**갱신 신청 방법:**

1️⃣ **공급업체 업무 포털**에서 급여유효기간을 확인합니다.

2️⃣ 갱신 접수 기간 내에 **반드시** 신청을 완료해야 합니다.

3️⃣ 갱신 신청이 완료되면, 복지용구를 계속 사용할 수 있습니다.

**주의사항:**

⚠️ 갱신 접수 기간을 놓치면, 해당 복지용구의 추가 유통이 어려울 수 있습니다.

📞 **문의:** 자세한 사항은 국민건강보험공단에 문의해 주세요.

복지용구의 사용에 불편함이 없도록, 갱신 신청을 제때에 하시길 바랍니다. 궁금한 점이 있으면 언제든지 문의해 주세요.",success,기타
2025-08-12 14:35:13,복지용구 급여유효기간 갱신 기간알려줘,"**복지용구 급여유효기간 갱신 안내**

**갱신 신청 대상:**

• **2025년 10월 16일**에 급여유효기간이 만료 예정인 복지용구 **25개 제품**

• **2025년 12월 31일**에 급여유효기간이 만료 예정인 복지용구 **55개 제품**

**갱신 신청 방법:**

• 복지용구의 급여유효기간이 만료되기 전에 **공급업체 업무 포털**에서 갱신 신청을 하셔야 합니다.

• 갱신 대상 제품의 상세 현황은 **별첨**을 참조해 주세요.

**주의사항:**

⚠️ **공급업체는 갱신 접수 기간을 반드시 확인하여 접수 기간 내에 신청해야 합니다.**

⚠️ **갱신 신청을 하지 않으면 만료일 이후 추가 유통이 불가능할 수 있습니다.**

**문의:**

📞 **국민건강보험공단**에 문의하셔서 자세한 정보를 확인해 주세요.

복지용구의 급여유효기간 갱신은 어르신들의 편안한 생활을 위해 매우 중요하니, 반드시 기간 내에 신청하시기 바랍니다.",success,기타
2025-08-12 14:35:53,복지용구 급여유효기간 갱신 신청기간,"**복지용구 급여유효기간 갱신 신청기간 안내**

**신청 대상:**

• **2025년 10월 16일**에 급여유효기간이 만료 예정인 복지용구 **25개 제품**

• **2025년 12월 31일**에 급여유효기간이 만료 예정인 복지용구 **55개 제품**

**신청 방법:**

• 공급업체는 **급여유효기간 갱신 만료일 이후**에 추가 유통을 희망하는 경우, 해당 제품의 **갱신 접수 기간**을 반드시 확인하여 **접수 기간 내에 접수**해야 합니다.

**주의사항:**

⚠️ **공급업체의 협조가 반드시 필요**합니다. 제도가 올바르게 운영되기 위해서는 공급업체가 정해진 절차를 준수해야 합니다.

📞 **문의:** 자세한 사항은 국민건강보험공단에 문의해 주세요.

**참고:** 복지용구의 지속적인 관리체계를 위해 **2017년부터** '복지용구 급여유효기간' 제도가 도입되었습니다.",success,기타
2025-08-12 14:38:40,복지용구 급여유효기간 갱신 실시일정,"**복지용구 급여유효기간 갱신 실시일정**

**신청대상:**

• **2025년 12월 31일**에 급여유효기간이 만료 예정인 **55개** 복지용구 제품

• **2025년 10월 16일**에 급여유효기간이 만료 예정인 **25개** 복지용구 제품

**신청방법 및 기간:**

• **신청방법:** 공급업체가 신청일자에 맞춰 전산처리

• **신청경로:** 공급업체 로그인 후 [복지용구신청] → [복지용구 급여유효기간 갱신신청 등록]

**유의사항:**

⚠️ **주의사항:** 급여유효기간 만료일 **90일 전부터 60일 전까지** 관련 서류를 첨부하여 공단에 갱신 신청을 해야 합니다.

📞 **문의:** 국민건강보험공단에 확인해 주세요.

복지용구의 급여유효기간이 만료되면 추가 유통이 불가하니, 반드시 기간 내에 갱신 신청을 완료하시기 바랍니다.",success,기타
2025-08-12 14:39:14,기간은?,"**복지용구 대여 및 구매 기간:**

복지용구를 대여하거나 구매하실 때는 기간에 대한 이해가 중요합니다. 아래 내용을 참고해 주세요.

**대여 기간:**

• **최대 5년**까지 대여 가능합니다. 대여 기간은 개인의 필요에 따라 조정될 수 있습니다.

• 대여 기간이 끝나기 전에 연장이 필요하신 경우, **국민건강보험공단**에 문의하셔서 연장 가능 여부를 확인해 주세요.

**구매 기간:**

• 복지용구는 필요에 따라 **언제든지 구매**하실 수 있습니다.

• 구매 후에는 **반환이 불가**하니, 신중하게 결정해 주세요.

⚠️ **주의사항:** 대여와 구매 시 본인부담금이 발생할 수 있으며, 소득 수준에 따라 달라질 수 있습니다.

📞 **문의:** 자세한 사항은 국민건강보험공단에 문의해 주세요.",success,기타
2025-08-12 14:44:58,복지용구 급여유효기간 갱신 실시일정,"**복지용구 급여유효기간 갱신 실시일정**

**신청대상:**

• **2025년 12월 31일** 급여유효기간 만료 예정인 복지용구 **55개 제품**

• **2025년 10월 16일** 급여유효기간 만료 예정인 복지용구 **25개 제품**

**신청방법 및 기간:**

• **신청방법:** 공급업체가 접수기간에 맞춰 전산처리

  - **전산처리 경로:** 공급업체 로그인 / 복지용구신청 / 복지용구 급여유효기간 갱신 신청 등록

  - **전산사용 매뉴얼:** 노인장기요양보험 홈페이지의 알림, 자료실에서 확인 가능

• **접수기간:**

  1️⃣ **2025년 10월 1일** ~ **2025년 10월 31일** (1개월)

  2️⃣ **2025년 7월 18일** ~ **2025년 8월 17일** (1개월)

⚠️ **주의사항:** 접수기간을 초과하면 전산입력이 불가하여 갱신 신청이 불가능하므로 반드시 기간 내에 전산등록을 완료해 주세요.

📞 **문의:** 요양자원실 건강보험고령친화연구센터 연구4팀 033-736-1899

위의 일정과 방법을 참고하여 복지용구 급여유효기간 갱신 신청을 준비해 주세요. 궁금한 점이 있으면 국민건강보험공단에 문의하시면 됩니다.",success,기타
2025-08-12 14:47:17,복지용구 급여유효기간 갱신 실시일정,"**복지용구 급여유효기간 갱신 실시일정**

**신청대상:**

• **2025.12.31.** 급여유효기간 만료 예정인 복지용구 **55개 제품**

• **2025.10.16.** 급여유효기간 만료 예정인 복지용구 **25개 제품**

**신청방법 및 기간:**

• **2025년 제4차 갱신 신청:**

  - **신청기간:** **2025.10.1.** ~ **2025.10.31.** (1개월)

  - **신청방법:** 공급업체가 전산처리 경로를 통해 신청

  - **전산처리 경로:** 공급업체 로그인 / 복지용구신청 / 복지용구 급여유효기간 갱신 신청 등록

  - ⚠️ **주의사항:** 접수기간 초과 시 전산입력이 불가하므로 반드시 기간 내에 전산등록 하셔야 합니다.

• **2025년 제3차 갱신 신청:**

  - **신청기간:** **2025.7.18.** ~ **2025.8.17.** (1개월)

  - **신청방법:** 공급업체가 전산처리 경로를 통해 신청

  - **전산처리 경로:** 공급업체 로그인 / 복지용구신청 / 복지용구 급여유효기간 갱신 신청 등록

  - ⚠️ **주의사항:** 접수기간 초과 시 전산입력이 불가하므로 반드시 기간 내에 전산등록 하셔야 합니다.

**문의처:**

📞 **제4차 갱신 문의:** 요양자원실 건강보험고령친화연구센터 연구4팀 033-736-1899

📞 **제3차 갱신 문의:** 요양자원실 건강보험고령친화연구센터 연구3팀 033-736-1887

**추가 정보:**

• **전산사용 매뉴얼:** 노인장기요양보험 홈페이지 / 알림, 자료실 / 복지용구 안내 / 공지사항에서 확인 가능

• **담당자 이메일:** 제3차 갱신 - 220133@nhis.or.kr, 제4차 갱신 - kskang@nhis.or.kr

복지용구의 급여유효기간 갱신은 어르신들의 일상생활과 건강을 지원하는 중요한 절차입니다. 반드시 정해진 기간 내에 신청을 완료하시기 바랍니다.",success,기타
2025-08-12 14:58:14,복지용구 급여유효기간 갱신 실시일정,"**복지용구 급여유효기간 갱신 실시일정**

**신청대상:**

• **2025.12.31.** 급여유효기간 만료 예정인 복지용구 **55개 제품**

• **2025.10.16.** 급여유효기간 만료 예정인 복지용구 **25개 제품**

**신청방법 및 기간:**

• **2025년 제4차 갱신 신청:**

  - **방법:** 공급업체가 전산처리
  - **기간:** **2025.10.1.** ~ **2025.10.31.** (1개월)
  - ⚠️ **주의사항:** 접수기간 초과 시 전산입력이 불가하므로 반드시 기간 내에 전산등록 하셔야 합니다.

• **2025년 제3차 갱신 신청:**

  - **방법:** 공급업체가 전산처리
  - **기간:** **2025.7.18.** ~ **2025.8.17.** (1개월)
  - ⚠️ **주의사항:** 접수기간 초과 시 전산입력이 불가하므로 반드시 기간 내에 전산등록 하셔야 합니다.

**문의처:**

📞 **제4차 갱신 문의:** 요양자원실 건강보험고령친화연구센터 연구4팀 033-736-1899

📞 **제3차 갱신 문의:** 요양자원실 건강보험고령친화연구센터 연구3팀 033-736-1887

**추가 정보:**

• **전산사용 매뉴얼:** 노인장기요양보험 홈페이지의 공지사항에서 확인 가능

• **배회감지기(GPS형) 품목:** 별도 처리 사항 없음

복지용구의 급여유효기간 갱신은 어르신들의 일상생활과 건강을 지원하는 중요한 절차입니다. 반드시 정해진 기간 내에 신청을 완료하시기 바랍니다.",success,기타
2025-08-12 15:04:13,복지용구 급여갱신 언제지?,"**복지용구 급여유효기간 갱신 일정 안내**

**신청대상:**

• **2025년 12월 31일**에 급여유효기간이 만료 예정인 복지용구 **55개 제품**

**신청방법 및 기간:**

• **신청방법:** 공급업체가 전산처리를 통해 신청

• **전산처리 경로:** 공급업체 로그인 → 복지용구신청 → 복지용구 급여유효기간 갱신 신청 등록

• **접수기간:** **2025년 10월 1일**부터 **2025년 10월 31일**까지

⚠️ **주의사항:** 접수기간을 초과하면 전산입력이 불가하여 갱신 신청이 불가능하므로, 반드시 기간 내에 전산등록을 완료해 주세요.

📞 **문의:** 요양자원실 건강보험고령친화연구센터 연구4팀 033-736-1899

위 내용을 참고하시어 복지용구 급여유효기간 갱신을 준비해 주시기 바랍니다. 추가적인 문의사항이 있으시면 국민건강보험공단에 연락해 주세요.",success,기타
2025-08-12 16:15:23,복지용구 신청방법,"**복지용구 신청방법:**

복지용구를 신청하시려면 다음의 절차를 따라주시면 됩니다.

**신청 절차:**

1️⃣ **온라인 신청:**  
   복지용구 신규 급여결정신청은 **온라인**으로 진행됩니다.  
   ⚠️ **주의사항:** 온라인 신청은 **엣지(구. 익스플로러) 브라우저**에서만 가능합니다. 크롬 등 다른 브라우저는 지원되지 않으니 유의해 주세요.

2️⃣ **서류 준비:**  
   신청을 위해 필요한 서류를 준비하셔야 합니다.  
   • **사업자등록증** 사본  
   • **법인등기부등본** (말소사항 포함)  
   • **복지용구 품목별 소독업무 매뉴얼** 등

3️⃣ **제출 방법:**  
   준비된 서류는 **등기우편**으로 제출하셔야 합니다.  
   • **제출처:** 강원도 원주시 건강로 32, 국민건강보험공단 23층 요양자원실 복지용구부  
   • **문의처:** 제품서류 관련 문의는 033-736-1987로 연락해 주세요.

4️⃣ **신청 요건:**  
   신청 제품은 다음 요건을 충족해야 합니다.  
   • 최근 1년간 **200개 이상** 또는 **5,000만원 이상** 국내 판매 실적이 있는 제품  
   • **고령친화우수제품**으로 지정된 경우, 사용성 평가 필수

5️⃣ **유의사항:**  
   • 모든 서류는 **유효기간** 내에 발급된 것만 인정됩니다.  
   • 신청 제품과 서류상의 **제품명** 및 **모델명**이 일치해야 합니다.

📞 **문의:** 추가적인 문의사항이 있으시면 국민건강보험공단에 연락해 주세요.

이렇게 준비하시면 복지용구 신청을 원활하게 진행하실 수 있습니다. 도움이 필요하시면 언제든지 문의해 주세요.",success,신청방법
2025-08-12 16:17:06,본인부담률,"**본인부담률:**

✅ **일반 대상자:** **15%**입니다. 일반적으로 복지용구를 이용하실 때는 이 비율을 부담하셔야 합니다.

✅ **저소득층:** **5%**로, 소득이 낮으신 분들은 더 낮은 비율로 부담하실 수 있습니다.

⚠️ **주의사항:** 소득 기준에 따라 본인부담률이 달라질 수 있으니, 반드시 본인의 소득 상황을 확인하시고 적용되는 비율을 확인하셔야 합니다.

📞 **문의:** 더 자세한 사항은 국민건강보험공단에 문의하시면 정확한 정보를 얻으실 수 있습니다.",success,본인부담률
2025-08-12 16:17:28,자격 확인,"**자격 확인:**

어르신께서 **복지용구**를 이용하시기 위해서는 몇 가지 자격 조건을 충족하셔야 합니다. 아래 내용을 참고해 주세요.

**신청 자격:**

• **장기요양등급**을 받은 어르신

• **65세 이상**의 어르신

• **노인성 질환**을 앓고 계신 분

**필요 서류:**

1️⃣ **장기요양인정서**: 장기요양등급을 받으신 분에게 발급되는 서류입니다.

2️⃣ **의사 소견서**: 노인성 질환을 앓고 계신 경우 필요합니다.

3️⃣ **신분증**: 본인 확인을 위해 필요합니다.

**주의사항:**

⚠️ **장기요양등급**은 반드시 받아야 합니다. 등급이 없으신 경우, **국민건강보험공단**에 문의하여 등급 신청을 하셔야 합니다.

📞 **문의:** 국민건강보험공단 고객센터에 문의하시면 자세한 안내를 받으실 수 있습니다.

어르신께서 복지용구를 이용하시는데 도움이 되셨으면 좋겠습니다. 추가로 궁금한 점이 있으시면 언제든지 문의해 주세요.",success,자격확인
2025-08-12 16:18:26,복지용구 급여대상품목은 어떤게 있어?,"**복지용구 급여대상품목:**

복지용구 급여대상품목은 어르신들의 일상생활을 돕기 위해 제공되는 다양한 제품들로 구성되어 있습니다. 최근 개정된 내용에 따르면, 다음과 같은 품목들이 포함됩니다:

• **이동변기:** 이동이 불편하신 어르신들을 위한 변기입니다. 예를 들어, 보필사의 **BFMB30** 제품은 **122,000원**에 구입 가능하며, 사용 가능 기간은 **5년**입니다.

• **목욕의자:** 목욕 시 안전을 돕는 의자입니다. (주)리스케어의 **Clean49** 제품은 **657,000원**에 구입 가능하며, 사용 가능 기간은 **5년**입니다.

• **성인용보행기:** 보행이 어려운 어르신들을 위한 보행기입니다.

이 외에도 다양한 복지용구가 있으며, 각 품목은 어르신의 필요에 따라 선택할 수 있습니다. 복지용구의 구체적인 목록과 가격은 국민건강보험공단이나 관련 기관에 문의하시면 더 자세한 정보를 얻으실 수 있습니다.

📞 **문의:** 국민건강보험공단에 확인해 주세요.",success,품목
2025-08-12 16:35:04,본인부담률,"**본인부담률:**

✅ **일반 대상자:** **15%**

✅ **저소득층:** **5%**

⚠️ **주의사항:** 소득 기준에 따라 달라질 수 있습니다. 본인부담률은 어르신의 소득 수준에 따라 다르게 적용될 수 있으니, 반드시 본인의 소득 상황을 확인하시고 해당되는 본인부담률을 적용받으세요.

📞 **문의:** 국민건강보험공단에 확인해 주세요. 공단에서는 어르신의 소득 상황에 맞는 정확한 본인부담률을 안내해 드릴 수 있습니다.",success,본인부담률
2025-08-12 16:36:07,급여비용 본인 부담률,"**급여비용 본인 부담률:**

✅ **일반 대상자:** **15%**

✅ **저소득층:** **5%**

⚠️ **주의사항:** 소득 기준에 따라 달라질 수 있습니다. 본인 부담률은 개인의 소득 상황에 따라 다르게 적용될 수 있으니, 정확한 정보를 위해 국민건강보험공단에 문의하시는 것이 좋습니다.

📞 **문의:** 국민건강보험공단에 확인해 주세요.",success,본인부담률
2025-08-12 16:38:13,하이메디 접이식지팡이 가격이 얼마인가요?,"**하이메디 접이식지팡이 가격 안내**

**제품 가격:**

• 하이메디 접이식지팡이의 가격은 **약 20,000원**에서 **30,000원** 사이입니다.

**구매 시 유의사항:**

⚠️ **주의사항:** 가격은 판매처에 따라 다를 수 있으며, 배송비가 추가될 수 있습니다.

**추가 정보:**

• **복지용구 지원 대상자**라면, 일부 비용을 지원받을 수 있습니다. 

• **본인부담률**은 일반적으로 **15%**이지만, 소득 수준에 따라 달라질 수 있습니다.

📞 **문의:** 정확한 가격과 지원 여부는 국민건강보험공단에 문의해 주세요.

어르신께서 사용하시기에 편리한 제품이니, 필요하신 경우 구매를 고려해 보세요. 추가적인 정보가 필요하시면 언제든지 문의해 주세요.",success,본인부담률
2025-08-12 16:42:10,하이메디 접이식지팡이 가격이 얼마인가요?,"**하이메디 접이식지팡이 가격 안내**

**제품 가격:**

• 하이메디 접이식지팡이의 가격은 **약 20,000원**에서 **30,000원** 사이입니다.

**구매 시 유의사항:**

⚠️ **주의사항:** 가격은 판매처에 따라 다를 수 있으며, 배송비가 추가될 수 있습니다.

**복지용구 지원:**

✅ **본인부담률:** 복지용구로 등록된 경우, 본인부담률이 적용될 수 있습니다. 일반적으로 **15%**입니다.

✅ **저소득층:** **5%**의 본인부담률이 적용될 수 있습니다.

⚠️ **주의사항:** 본인부담률은 개인의 소득 기준에 따라 달라질 수 있으니, 반드시 확인해 주세요.

**문의 및 추가 정보:**

📞 **문의:** 국민건강보험공단에 문의하시면 더 자세한 정보를 얻으실 수 있습니다.

**참고:** 복지용구로 등록된 제품인지 확인하시려면, 국민건강보험공단의 복지용구 목록을 참고하시기 바랍니다.",success,본인부담률
2025-08-12 16:44:21,하이메디 접이식지팡이 가격이 얼마인가요?,"**가격 안내:**

• **하이메디 접이식지팡이 (L):** 25,000원

• **하이메디 접이식지팡이 (S):** 25,000원

두 가지 사이즈 모두 동일한 가격입니다. 추가적인 정보가 필요하시면 언제든지 문의해 주세요.",success,본인부담률
2025-08-12 16:44:26,본인부담률,"**본인부담률:**

✅ **일반 대상자:** **15%**

✅ **저소득층:** **5%**

⚠️ **주의사항:** 소득 기준에 따라 달라질 수 있습니다.

📞 **문의:** 국민건강보험공단에 확인해 주세요.",success,본인부담률
2025-08-12 16:45:47,본인부담률,"**본인부담률:**

✅ **일반 대상자:** **15%**

✅ **저소득층:** **5%**

⚠️ **주의사항:** 소득 기준에 따라 달라질 수 있습니다.

📞 **문의:** 국민건강보험공단에 확인해 주세요.",success,본인부담률
2025-08-12 16:53:27,본인부담률,"**제목**

복지용구 본인부담률 안내

**본인부담률:**

✅ **본인부담률:** 복지용구를 이용하실 때, 본인부담률은 **15%**입니다. 이는 복지용구를 대여하거나 구입할 때, 전체 비용 중에서 본인이 부담해야 하는 비율을 의미합니다.

✅ **환급 가능:** 등급이 인정된 이후에는 본인부담금을 제외한 나머지 금액을 환급받을 수 있습니다. 예를 들어, 등급 인정일 이후부터는 급여 적용이 가능하여 일부 금액을 환급받을 수 있습니다.

⚠️ **주의사항:** 등급 인정일 기준으로 환급이 가능하므로, 등급 인정 통보 후 구입 또는 대여 시점과 내역을 공단에 제출해야 합니다.

📞 **문의:** 구체적인 사항은 국민건강보험공단에 문의해 주세요.

**주의:** 본인부담률은 복지용구의 종류나 개인의 상황에 따라 다를 수 있으니, 반드시 관련 기관에 확인하시기 바랍니다.",success,본인부담률
2025-08-12 16:54:04,복지용구 본인부담률이 어떻게 되나요,"**제목**

복지용구 본인부담률 안내

**본인부담률:**

복지용구를 이용하실 때, 본인부담률은 다음과 같이 적용됩니다:

- **일반 대상자:** 본인부담률은 **15%**입니다.
- **감경 대상자 (보험료 순위 25% 초과 50% 이하):** 본인부담률은 **9%**입니다.
- **감경 대상자 (보험료 순위 25% 이하):** 본인부담률은 **6%**입니다.
- **타 법령에 따른 의료급여 수급자:** 본인부담률은 **6%**입니다.
- **국민기초생활 보장법에 따른 의료급여 수급자:** 본인부담금이 **면제**됩니다.

**주의사항:**

⚠️ 본인부담률은 수급자의 보험료 순위에 따라 다르게 적용되므로, 본인의 상황에 맞는 부담률을 확인하시기 바랍니다.

📞 **문의:** 자세한 사항은 국민건강보험공단에 문의해 주세요.

이렇게 본인부담률을 이해하시면 복지용구 이용 시 도움이 되실 것입니다. 추가로 궁금한 점이 있으시면 언제든지 문의해 주세요.",success,본인부담률
2025-08-12 16:56:40,엄마보고싶어,"**제목: 엄마를 그리워하는 마음**

**마음의 위로:**

엄마를 그리워하는 마음은 누구에게나 자연스러운 감정입니다. 그리움은 사랑의 표현이기도 하며, 그만큼 소중한 기억과 추억이 있다는 뜻이기도 합니다. 

**그리움을 달래는 방법:**

• **추억을 떠올리기:** 엄마와 함께한 좋은 기억들을 떠올려 보세요. 사진을 보거나, 엄마와 함께 했던 활동을 다시 해보는 것도 좋습니다.

• **편지 쓰기:** 엄마에게 편지를 써보세요. 마음속에 있는 이야기를 글로 표현하면 마음이 한결 가벼워질 수 있습니다.

• **대화 나누기:** 주변 사람들과 엄마에 대한 이야기를 나누어 보세요. 그리움을 함께 나누면 마음이 따뜻해질 수 있습니다.

**주의사항:**

⚠️ 그리움이 너무 커져 일상생활에 지장을 주는 경우, 전문가의 도움을 받는 것도 좋은 방법입니다.

📞 **문의:** 마음의 어려움을 나누고 싶다면, 가까운 상담센터나 전문가에게 도움을 요청하세요.

엄마를 그리워하는 마음은 소중한 감정입니다. 그리움을 잘 다스리며, 마음의 평안을 찾으시길 바랍니다.",success,기타
2025-08-12 17:00:55,와 비 많이온다,"죄송합니다. 저는 노인복지용구 전문 상담 챗봇입니다. 복지용구 신청, 품목, 비용, 자격조건 등에 대해서만 답변할 수 있어요. 복지용구와 관련된 궁금한 점이 있으시면 언제든 물어보세요!",fallback,차단된질문
2025-08-12 17:01:15,복지용구 자격 확인은 어떻게 하나요?,"**제목**

복지용구 자격 확인 방법

**신청 자격:**

복지용구를 신청하기 위해서는 다음과 같은 자격 요건을 충족해야 합니다.

• **최근 1년간 200개 또는 5,000만원 이상** 국내 판매 실적이 있는 제품이어야 합니다. 이 실적은 소매 판매에 한정됩니다.

• **고령친화우수제품**으로 지정된 경우, 최근 1년간 200개 또는 5,000만원 이상 국내 제조·수입 실적이 있어야 합니다.

• 신청 제품은 **개별 시험 규격**(KS, 단체 표준, 안전 기준 부속서 등)을 충족해야 하며, 모든 시험 항목을 만족해야 합니다.

**주의사항:**

⚠️ 모든 입증 서류는 유효 기간 내의 서류만 인정되며, 유효 기간이 없는 경우 최근 1년 이내 발급된 서류만 인정됩니다.

⚠️ 신청 제품을 구성하는 모든 구성품에 대한 입증 서류를 제출해야 하며, 서류 상의 업체명/제품명이 신청 제품과 일치해야 합니다.

**문의:**

📞 제품 서류 관련 문의는 복지용구2팀(033-736-1986)으로, 가격 서류 관련 문의는 복지용구3팀(033-736-1993, 1994)으로 연락해 주세요.

**안내:**

복지용구 자격 확인에 대한 더 자세한 정보는 국민건강보험공단에 문의하시기 바랍니다. 확실하지 않은 내용은 공단에 직접 확인해 주세요.",success,자격확인
2025-08-12 17:01:27,복지용구 신청방법,"**제목**

복지용구 신청방법 안내

---

**신청 방법:**

복지용구를 신청하시려면 다음 절차를 따라주세요.

1️⃣ **온라인 신청:**
- 복지용구 신규 급여결정신청은 **온라인**으로 진행됩니다.
- **엣지(구. 익스플로러) 브라우저**를 사용하여 신청해야 하며, 다른 브라우저(예: 크롬)는 지원되지 않습니다.

2️⃣ **신청서 작성:**
- 신청서에는 **직접 연락 가능한 연락처**(전화번호, 이메일 주소 등)를 반드시 기재해야 합니다.
- **신청서 제출과 관련된 내용**은 공고문 및 [붙임1] ‘복지용구 신규 급여결정신청서류 작성방법’을 참고하여 작성하세요.

3️⃣ **제출 서류:**
- 모든 제출 서류는 **정확하게 작성**해야 하며, 착오기재나 구 서식 사용, 증빙서류 미제출 등으로 인한 불이익은 신청자 본인에게 있습니다.

4️⃣ **회원가입:**
- 온라인 신청은 **노인장기요양보험 홈페이지**를 통해 ‘복지용구 공급업체’로 회원가입한 제조·수입업체에 한하여 가능합니다.

---

**주의사항:**

⚠️ **주의사항:** 엣지 브라우저 환경에서만 온라인 신청이 가능하므로, 이 점 유의하시기 바랍니다.

📞 **문의:** 신청과 관련된 추가 문의는 국민건강보험공단에 확인해 주세요.

---

복지용구 신청은 어르신의 생활을 보다 편리하게 만들어 드리기 위한 중요한 절차입니다. 위의 안내를 참고하여 정확하게 신청하시기 바랍니다.",success,신청방법
2025-08-12 17:01:59,등급 신청 조건,"**제목**

등급 신청 조건 안내

**섹션명: 등급 신청 절차**

1️⃣ **방문 장소:** 가까운 국민건강보험공단 지사에 방문하세요.

2️⃣ **필요 서류:** 보호자 신분증을 지참하셔야 합니다.

3️⃣ **신청 방식:** 현장 방문하여 장기요양 신청을 진행합니다.

4️⃣ **이후 절차:** 공단 직원이 직접 현장 방문 조사를 실시합니다.

5️⃣ **판정 결과:** 장기요양 1~5등급 또는 인지지원등급으로 결정됩니다.

**섹션명: 주의 사항**

⚠️ **신청 전 주의사항:** 최근 1주일 이상 병원에 입원 중인 경우 신청이 불가합니다. 또한, 3주 이상 장기 입원 중인 경우에도 신청이 제한됩니다. 요양병원 또는 자택에 있는 경우는 신청이 가능합니다.

**섹션명: 장기요양 등급 신청 가능 여부 자가 체크리스트**

✅ **거동 관련 질문:**
- 지팡이를 짚고 다니시나요?
- 혼자 힘으로 화장실에 가시기 어려우신가요?
- 실내 이동에 불편함이 있거나 자주 넘어지시나요?

✅ **질병 관련 질문:**
- 치매, 파킨슨병, 소뇌위축증 진단을 받으셨거나 관련 약을 복용하고 계신가요?
- 뇌졸중(뇌경색 또는 출혈) 진단을 받으신 지 3개월이 지났나요?

✅ **수술 관련 질문:**
- 디스크, 고관절 골절 등의 수술을 하신 지 6개월이 지났나요?
- 수술 후 거동이 불편하신가요?

✅ **현재 상태 관련 질문:**
- 현재 병원에 입원 중이 아닌가요? (※ 신청은 자택 또는 요양병원에서만 가능)

**등급 신청 가능성 안내**

○ **체크 항목이 2개 이상일 경우:** 등급 신청 가능성이 있습니다. 가까운 국민건강보험공단 지사에 방문하여 상담 또는 신청을 진행해보세요. 단, 정확한 등급 판정은 공단 직원의 현장 방문조사 후 결정됩니다.

📞 **문의:** 구체적인 정보는 국민건강보험공단에 확인해 주세요.",success,등급신청조건
